1431785164.556000, /muse/acc, 54.687584, 992.189, 152.344
1431785164.805000, /muse/elements/raw_fft2, -4.8254557, 0.9572154, -1.7114927, 1.2201506, 2.6423666, 1.2604485, -0.72747004, -4.1261783, -6.8842654, -7.309631, -8.082348, -6.9098024, -10.434419, -3.247296, -7.781927, -6.622553, -7.198513, -5.750527, -11.89503, -14.271483, -8.310371, -9.416115, -14.031799, -12.99441, -9.5119705, -10.083692, -7.3033614, -11.8067045, -11.29897, -8.879143, -8.205842, -10.696453, -12.768755, -14.65681, -12.769279, -13.393456, -9.070652, -10.002442, -12.872179, -11.928678, -10.957157, -8.792474, -2.7090485, -5.969714, -13.897404, -8.69497, -8.118516, -11.677211, -7.68646, -14.550773, -12.652886, -12.786886, -9.712292, -8.055485, -11.222308, -15.674765, -10.851311, -12.244836, -17.895107, -14.845509, -10.891512, -11.670272, -14.302455, -16.263779, -16.637505, -14.062696, -14.267428, -15.249231, -13.427827, -14.354432, -13.309491, -13.974609, -15.58089, -11.190373, -4.128568, -10.363506, -14.752228, -14.29597, -10.229474, -10.447258, -11.789509, -12.999983, -12.825332, -12.197603, -8.727794, -9.038023, -12.89558, -12.74864, -13.422451, -16.181381, -11.36872, -10.645182, -14.045264, -17.38449, -16.819124, -17.759315, -15.302334, -15.378354, -20.668282, -18.55646, -9.22491, -8.312097, -12.366311, -14.536528, -17.256693, -11.115257, -8.84424, -11.890905, -14.9171295, -10.566397, -10.984823, -21.226694, -16.998537, -11.451208, -10.868106, -16.273674, -6.77673, -8.369031, -15.345638, -14.115982, -13.705241, -18.57294, -19.145151, -23.56524, -24.616919, -20.611057, -25.293121, -23.96055, -28.722792
1431785164.805000, /muse/elements/raw_fft3, -6.5894456, -1.727873, 1.424411, 1.7132994, -0.83449167, -0.647269, -0.6880035, -3.2095997, -8.755617, -10.754469, -8.803935, -3.3194442, -3.6819432, -7.197458, -8.547362, -1.2900407, -1.8289504, -9.75819, -6.6501, -3.1310005, -1.6548377, -6.8346295, -15.800913, -9.7676525, -6.7457056, -4.712827, -9.869914, -12.680854, -12.74443, -5.3765597, -4.1493936, -4.263016, -9.4391365, -12.954656, -10.526513, -3.3469565, -6.0092497, -4.414375, -7.404924, -7.392801, -4.1323605, -2.9674993, -2.8607042, -3.685098, -3.928101, -4.1017094, -3.8292854, -4.20122, -9.180681, -5.222743, -6.2156434, -11.103551, -3.538708, -1.0200628, -5.532822, -5.2381763, -0.38667223, -2.1465032, -9.021208, -3.9763916, -0.934158, -2.8059428, -7.9379196, -5.867101, -2.995743, -6.9860854, -9.098305, -6.644288, -8.291975, -6.4298377, -7.683977, -10.212652, -10.976981, -14.630366, -12.375724, -14.14549, -13.95178, -10.58334, -6.3404145, -8.477156, -11.883225, -12.233966, -12.554096, -10.074372, -7.7574563, -8.766487, -9.990403, -13.239007, -9.561846, -7.967108, -4.7545238, -5.410741, -7.561816, -11.167704, -10.430519, -7.106646, -8.278924, -5.2057505, -7.670299, -8.364736, -9.106125, -4.8010674, -5.56486, -9.74949, -12.798803, -9.999743, -5.4691644, -7.084253, -9.083087, -11.567129, -10.921788, -12.953398, -15.27762, -9.87217, -8.628822, -6.6111765, 0.018089373, -2.8793778, -9.045342, -9.052529, -13.710924, -17.331724, -20.162683, -16.737665, -13.983147, -17.241318, -23.267986, -17.522556, -16.598324
1431785164.805000, /muse/elements/low_freqs_absolute, 0.6491963, 0.5105443, 0.88116837, 0.7392621
1431785164.805000, /muse/elements/alpha_absolute, 0.38070887, 0.14661223, 0.4200214, 0.73234147
1431785164.805000, /muse/elements/beta_absolute, 0.8934651, -0.07769884, 0.22747248, 0.7122545
1431785164.805000, /muse/elements/delta_absolute, 0.49879038, 0.34098676, 0.62561464, 0.49535766
1431785164.805000, /muse/elements/gamma_absolute, 0.57283914, -0.58274037, 0.32842243, 0.7026367
1431785164.805000, /muse/elements/theta_absolute, 0.115642264, 0.020053126, 0.5293371, 0.37243778
1431785164.805000, /muse/elements/alpha_session_score, 0.2888889, 0.6571429, 0.3939394, 1.0
1431785164.805000, /muse/elements/beta_session_score, 0.90697676, 0.85, 0.045454547, 0.5714286
1431785164.805000, /muse/elements/delta_session_score, 0.53571427, 0.4680851, 0.5471698, 0.4117647
1431785164.805000, /muse/elements/gamma_session_score, 0.6136364, 0.8064516, 1.0, 0.82051283
1431785164.805000, /muse/elements/theta_session_score, 0.0, 0.2, 0.8333333, 0.2857143
1431785164.805000, /muse/eeg, 847.16486, 824.13513, 852.0998, 860.3247
1431785164.805000, /muse/eeg, 870.1946, 829.07007, 848.8099, 853.7448
1431785164.805000, /muse/eeg, 873.48456, 830.7151, 843.87494, 845.5199
1431785164.806000, /muse/eeg, 858.67975, 834.005, 848.8099, 858.67975
1431785164.806000, /muse/eeg, 860.3247, 835.65, 848.8099, 847.16486
1431785164.806000, /muse/eeg, 860.3247, 834.005, 847.16486, 857.0347
1431785164.806000, /muse/eeg, 865.25964, 830.7151, 843.87494, 855.3898
1431785164.806000, /muse/acc, 58.59384, 1003.90784, 152.344
1431785164.819000, /muse/acc, 62.5001, 1000.0016, 156.25024
1431785164.837000, /muse/acc, 62.5001, 996.09534, 152.344
1431785164.838000, /muse/drlref, 1648387.1, 1654838.8
1431785164.856000, /muse/acc, 62.5001, 992.189, 152.344
1431785164.883000, /muse/eeg, 866.90466, 835.65, 847.16486, 848.8099
1431785164.883000, /muse/eeg/quantization, 1, 1, 1, 1
1431785164.883000, /muse/eeg, 868.5496, 834.005, 848.8099, 848.8099
1431785164.883000, /muse/eeg, 865.25964, 837.295, 852.0998, 847.16486
1431785164.883000, /muse/eeg, 876.77454, 838.94, 843.87494, 857.0347
1431785164.883000, /muse/eeg, 871.8396, 832.36005, 857.0347, 840.58496
1431785164.883000, /muse/eeg, 853.7448, 832.36005, 845.5199, 845.5199
1431785164.883000, /muse/eeg, 852.0998, 829.07007, 843.87494, 838.94
1431785164.883000, /muse/eeg, 853.7448, 827.4251, 848.8099, 843.87494
1431785164.883000, /muse/eeg, 830.7151, 822.4902, 855.3898, 835.65
1431785164.883000, /muse/eeg, 860.3247, 825.78015, 845.5199, 861.9697
1431785164.883000, /muse/eeg, 876.77454, 824.13513, 860.3247, 847.16486
1431785164.883000, /muse/eeg, 852.0998, 829.07007, 863.6147, 837.295
1431785164.883000, /muse/eeg, 868.5496, 829.07007, 850.45483, 853.7448
1431785164.883000, /muse/eeg, 857.0347, 825.78015, 857.0347, 848.8099
1431785164.883000, /muse/eeg, 848.8099, 825.78015, 848.8099, 857.0347
1431785164.883000, /muse/elements/alpha_relative, 0.13473217, 0.23583655, 0.18717512, 0.25591666
1431785164.883000, /muse/elements/beta_relative, 0.4246107, 0.14864801, 0.12205205, 0.23813434
1431785164.883000, /muse/elements/delta_relative, 0.17431566, 0.37756374, 0.29550144, 0.14664844
1431785164.883000, /muse/elements/gamma_relative, 0.19235717, 0.045444537, 0.15207674, 0.247342
1431785164.883000, /muse/elements/theta_relative, 0.07398429, 0.19250715, 0.24319465, 0.11195855
1431785164.883000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1431785164.883000, /muse/elements/is_good, 1, 1, 1, 1
1431785164.883000, /muse/elements/blink, 0
1431785164.883000, /muse/elements/jaw_clench, 0
1431785164.883000, /muse/elements/touching_forehead, 1
1431785164.883000, /muse/elements/experimental/concentration, 0.47676653
1431785164.883000, /muse/elements/experimental/mellow, 0.14336427
1431785164.884000, /muse/elements/raw_fft0, -4.965997, -0.14214852, 0.084960535, 1.001921, -1.6953647, -2.4745584, -5.540125, -4.851285, -10.613798, -8.2991295, -7.5860076, -10.034041, -10.389811, -4.1877594, -5.566937, -13.984855, -13.654521, -7.9268136, -4.3406205, -5.9640183, -1.0719973, -3.5255547, -7.3120112, -12.234994, -4.1705894, -4.3927207, -6.5950513, -5.571759, -1.8634495, -4.137037, -9.196438, -6.115172, -4.052868, -0.4169182, -3.287955, -6.7344413, -7.7758646, -5.02464, -5.9954247, -10.498094, -9.740195, -6.5997105, -5.9534235, -7.1130147, -14.171749, -9.279779, -4.3214583, -8.137714, -17.353724, -14.118551, -15.983673, -11.333976, -9.948222, -12.288406, -17.165316, -14.422768, -17.506123, -26.347902, -26.873804, -18.39042, -15.7673235, -13.746933, -9.838041, -10.154078, -11.659032, -9.141847, -7.7456455, -8.95262, -10.304083, -15.334947, -9.808995, -4.5928984, -7.3242507, -8.521414, -9.4998, -8.481599, -8.230754, -10.786256, -7.0341396, -10.685761, -8.191447, -7.518343, -1.7106827, -5.2108808, -13.683124, -10.934099, -7.602778, -9.847641, -9.615689, -5.0679545, -3.6704113, -8.571995, -8.726664, -10.847029, -12.657137, -10.230332, -5.989825, -3.4732316, -8.365615, -8.932524, -3.9177244, -6.1374454, -8.12564, -11.201491, -6.417054, -5.1656356, -8.501962, -9.323918, -10.197192, -7.7272916, -13.973554, -9.393371, -10.96588, -9.103909, -8.906228, -10.73509, -6.814945, -14.873798, -14.524049, -10.224807, -10.374286, -16.063976, -18.940147, -19.52981, -12.980138, -13.3337965, -16.054207, -19.767843, -21.443518
1431785164.884000, /muse/elements/raw_fft1, -7.703905, -3.9044974, 0.22884242, 1.4016057, -4.9476256, -6.00793, -6.6920424, -5.283851, -5.7445087, -9.703866, -11.28962, -7.380012, -7.268769, -15.572173, -15.676901, -11.394166, -12.913766, -11.946895, -12.382052, -10.14657, -8.116456, -7.0146966, -11.631942, -20.036182, -18.64797, -18.30261, -19.408493, -17.157091, -18.290537, -14.3542595, -13.56856, -19.049221, -17.197712, -14.221403, -15.132829, -17.80009, -18.364153, -14.848335, -17.864021, -18.650726, -14.892636, -18.370636, -17.908625, -17.389597, -19.682154, -21.796135, -23.67024, -20.757153, -21.62417, -21.863493, -28.353886, -30.447739, -22.446562, -21.095058, -25.637197, -24.914299, -26.66411, -30.141682, -28.338745, -25.138498, -26.558386, -28.485384, -26.578253, -22.546925, -24.767485, -22.439556, -19.189013, -20.506458, -18.49944, -19.781954, -20.767874, -20.464764, -18.005634, -21.854317, -18.74958, -22.842209, -22.354008, -22.981976, -26.078053, -17.844616, -20.048239, -24.547281, -24.781796, -27.438078, -23.742435, -24.407507, -22.564255, -23.68945, -21.718904, -21.26836, -25.74395, -22.866074, -21.26073, -30.05391, -25.571896, -22.627926, -20.949495, -27.729229, -27.162392, -27.207054, -21.116486, -19.980528, -22.844065, -25.503016, -33.25654, -22.397455, -20.064135, -25.408566, -24.579273, -24.650522, -25.884495, -24.815659, -30.05611, -25.02924, -21.649273, -24.573557, -16.975176, -17.929976, -27.31394, -26.663992, -30.134035, -28.496986, -30.62107, -33.070835, -29.775112, -27.438322, -25.69813, -26.437508, -31.99846
1431785164.884000, /muse/elements/raw_fft2, -4.2141566, 1.1743562, -2.2317266, 1.1486169, 2.180282, 0.53884757, -2.0555463, -4.901545, -6.812981, -8.068748, -9.336669, -7.775968, -10.842662, -3.734391, -8.857489, -6.7264805, -6.3914404, -5.5734935, -12.51792, -13.950297, -8.358246, -9.356618, -12.444344, -12.722446, -9.0174675, -10.249371, -6.9736786, -11.31602, -11.183055, -8.800098, -8.21051, -10.430165, -13.019402, -14.278734, -12.9648695, -13.472215, -9.019753, -9.732226, -12.50085, -11.904853, -10.596822, -9.252821, -2.823835, -5.689595, -14.022878, -9.574144, -8.794228, -12.973141, -8.108428, -13.605106, -12.115563, -13.23256, -10.514186, -9.001931, -12.423294, -15.52286, -11.861903, -13.35613, -18.118958, -15.726684, -11.96895, -12.4289255, -14.189154, -15.615472, -15.9464655, -14.593359, -15.347486, -15.431835, -13.646161, -14.288757, -13.288488, -14.256814, -15.438953, -11.289147, -3.7253602, -9.763384, -14.059162, -15.014185, -11.081916, -11.009029, -11.534053, -12.399043, -12.750054, -11.271436, -8.197824, -9.209958, -14.243604, -12.857692, -13.340757, -16.182983, -12.10034, -10.99971, -14.450394, -17.543337, -18.235703, -19.088175, -15.418583, -15.150437, -19.740932, -17.788555, -8.396345, -7.4597807, -11.699214, -14.181192, -17.164759, -11.497457, -8.671651, -10.837935, -14.79347, -10.082529, -10.569988, -20.972042, -17.291098, -11.635546, -11.040375, -17.837786, -7.126132, -8.3310585, -15.567679, -13.811779, -13.44822, -18.427223, -18.442493, -22.728699, -23.680258, -20.526636, -24.717302, -23.754566, -26.677923
1431785164.884000, /muse/elements/raw_fft3, -5.6314273, -0.93411267, 1.6311941, 1.5077322, -1.6337583, -0.83389103, -1.3284614, -3.013627, -9.427266, -11.584938, -8.979502, -3.2727, -3.454936, -8.667, -11.285536, -2.0994248, -2.581578, -10.178861, -7.5576415, -3.4193795, -2.3189633, -7.3470883, -15.253284, -9.122031, -6.6645923, -5.649161, -10.166362, -12.708757, -12.76355, -6.7881036, -5.1445594, -4.2132716, -9.98512, -12.035636, -10.251643, -3.256385, -4.8314204, -2.863413, -6.005712, -7.536528, -5.253514, -4.2172565, -2.957597, -3.6641822, -4.6463833, -4.3751817, -4.674921, -5.066252, -9.316811, -5.664105, -6.766245, -11.517893, -4.9800115, -2.1333654, -5.7159996, -5.637477, -1.4280804, -3.2926233, -9.5602455, -4.965126, -2.10121, -3.8774288, -7.9920096, -6.656649, -3.9044418, -7.5308604, -9.815283, -8.963156, -10.609545, -6.580614, -7.6672153, -10.2443075, -10.537903, -14.682888, -11.552486, -15.221869, -14.452361, -10.70441, -6.5723186, -8.691731, -12.882418, -12.69354, -12.695425, -8.970958, -7.3409734, -8.374421, -9.858713, -13.722412, -9.762555, -8.224456, -5.35142, -5.3607545, -7.792753, -11.894118, -12.05014, -7.7594123, -7.834225, -5.3574066, -7.708978, -8.833281, -9.757763, -4.9334826, -5.3824077, -10.654893, -14.74047, -10.552067, -5.760945, -6.82864, -9.989451, -12.510211, -10.401111, -12.421536, -15.284732, -9.106554, -8.157773, -7.791278, -0.6772605, -3.4804382, -9.7967005, -9.821634, -13.571455, -17.726006, -22.152609, -18.55794, -14.75233, -17.759558, -23.752731, -18.197525, -17.132563
1431785164.884000, /muse/elements/low_freqs_absolute, 0.6426054, 0.52993, 0.8791171, 0.73688316
1431785164.884000, /muse/elements/alpha_absolute, 0.3771001, 0.14661223, 0.4200214, 0.73234147
1431785164.884000, /muse/elements/beta_absolute, 0.87561977, -0.053839784, 0.23431835, 0.70106494
1431785164.884000, /muse/elements/delta_absolute, 0.4889652, 0.3509914, 0.61833286, 0.49052036
1431785164.885000, /muse/elements/gamma_absolute, 0.5317372, -0.5685172, 0.32983604, 0.7175408
1431785164.885000, /muse/elements/theta_absolute, 0.116768286, 0.058447987, 0.5337273, 0.37330016
1431785164.885000, /muse/elements/alpha_session_score, 0.26666668, 0.6571429, 0.3939394, 1.0
1431785164.885000, /muse/elements/beta_session_score, 0.85714287, 0.95, 0.045454547, 0.53571427
1431785164.885000, /muse/elements/delta_session_score, 0.51785713, 0.4893617, 0.5471698, 0.4117647
1431785164.885000, /muse/elements/gamma_session_score, 0.52272725, 0.83870965, 1.0, 0.84615386
1431785164.885000, /muse/elements/theta_session_score, 0.0, 0.2888889, 0.8333333, 0.2857143
1431785164.885000, /muse/eeg, 847.16486, 822.4902, 852.0998, 837.295
1431785164.885000, /muse/acc, 58.59384, 992.189, 148.43773
1431785164.885000, /muse/acc, 58.59384, 992.189, 148.43773
1431785164.916000, /muse/acc, 62.5001, 996.09534, 152.344
1431785164.943000, /muse/acc, 62.5001, 996.09534, 152.344
1431785164.943000, /muse/eeg, 863.6147, 825.78015, 847.16486, 853.7448
1431785164.943000, /muse/eeg/quantization, 1, 1, 1, 1
1431785164.943000, /muse/eeg, 858.67975, 820.8452, 850.45483, 835.65
1431785164.943000, /muse/eeg, 853.7448, 820.8452, 847.16486, 855.3898
1431785164.943000, /muse/eeg, 857.0347, 817.55524, 850.45483, 852.0998
1431785164.943000, /muse/eeg, 871.8396, 819.2002, 847.16486, 853.7448
1431785164.943000, /muse/eeg, 871.8396, 822.4902, 845.5199, 861.9697
1431785164.943000, /muse/eeg, 852.0998, 820.8452, 848.8099, 852.0998
1431785164.944000, /muse/eeg, 866.90466, 824.13513, 840.58496, 852.0998
1431785164.944000, /muse/eeg, 858.67975, 824.13513, 835.65, 840.58496
1431785164.944000, /muse/eeg, 840.58496, 817.55524, 835.65, 848.8099
1431785164.944000, /muse/eeg, 838.94, 814.26526, 850.45483, 825.78015
1431785164.944000, /muse/eeg, 842.2299, 820.8452, 852.0998, 832.36005
1431785164.944000, /muse/eeg, 842.2299, 822.4902, 847.16486, 842.2299
1431785164.944000, /muse/eeg, 863.6147, 822.4902, 843.87494, 843.87494
1431785164.944000, /muse/eeg, 871.8396, 819.2002, 838.94, 845.5199
1431785164.944000, /muse/eeg, 845.5199, 817.55524, 843.87494, 848.8099
1431785164.944000, /muse/eeg, 848.8099, 817.55524, 843.87494, 847.16486
1431785164.944000, /muse/acc, 66.40636, 1000.0016, 152.344
1431785164.956000, /muse/drlref, 1648387.1, 1654838.8
1431785164.977000, /muse/acc, 66.40636, 1000.0016, 152.344
1431785165.000000, /muse/acc, 62.5001, 1000.0016, 152.344
1431785165.000000, /muse/acc, 58.59384, 996.09534, 152.344
1431785165.023000, /muse/eeg, 845.5199, 815.9103, 852.0998, 835.65
1431785165.023000, /muse/eeg/quantization, 1, 1, 1, 1
1431785165.023000, /muse/eeg, 829.07007, 817.55524, 840.58496, 829.07007
1431785165.023000, /muse/eeg, 840.58496, 817.55524, 843.87494, 830.7151
1431785165.023000, /muse/eeg, 857.0347, 814.26526, 830.7151, 832.36005
1431785165.023000, /muse/elements/alpha_relative, 0.13992378, 0.22316109, 0.19017678, 0.25521323
1431785165.023000, /muse/elements/beta_relative, 0.4256724, 0.15010199, 0.12644364, 0.23183003
1431785165.023000, /muse/elements/delta_relative, 0.17711118, 0.3760399, 0.28836527, 0.14699666
1431785165.023000, /muse/elements/gamma_relative, 0.18042456, 0.045051508, 0.15144305, 0.25434652
1431785165.023000, /muse/elements/theta_relative, 0.076868065, 0.20564552, 0.24357125, 0.111613564
1431785165.023000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1431785165.023000, /muse/elements/is_good, 1, 1, 1, 1
1431785165.023000, /muse/elements/blink, 0
1431785165.023000, /muse/elements/jaw_clench, 0
1431785165.023000, /muse/elements/touching_forehead, 1
1431785165.023000, /muse/elements/experimental/concentration, 0.48801807
1431785165.023000, /muse/elements/experimental/mellow, 0.1541265
1431785165.024000, /muse/elements/raw_fft0, -4.4644012, 0.29561433, -0.25276846, 0.77778244, -2.5494328, -2.6933951, -5.8041744, -5.2086945, -12.612759, -8.56861, -7.198782, -9.245067, -8.9180765, -4.535729, -5.646223, -12.602659, -12.729443, -7.8399334, -3.8749247, -4.3028116, -0.50208014, -3.398055, -7.4433665, -11.230616, -4.5134087, -4.37464, -6.656185, -5.3506975, -1.9391683, -3.9264977, -8.768603, -5.921298, -3.5304308, -0.6868791, -3.2904737, -6.7119246, -8.147179, -5.9929852, -7.172386, -10.222182, -10.659868, -7.13379, -6.5067177, -7.4106855, -14.5077915, -8.58298, -4.508053, -8.443073, -17.365242, -14.369506, -15.986072, -10.946409, -9.717282, -14.28212, -17.531395, -13.770102, -16.380013, -25.828346, -27.125616, -19.139132, -16.095892, -14.409086, -9.809316, -10.061892, -12.341849, -8.6935625, -7.733124, -9.027318, -12.183064, -16.052425, -9.938491, -4.2690773, -7.1631956, -9.200204, -7.9448957, -8.461807, -9.005633, -12.117408, -8.207193, -9.644798, -6.6583967, -7.8641305, -2.208224, -5.3129377, -14.401893, -11.415416, -7.5733194, -8.9486, -11.031142, -6.4853787, -5.568808, -10.11331, -8.387682, -10.236549, -13.2726965, -9.08895, -5.6053987, -3.47159, -7.984576, -11.159486, -4.751468, -6.38971, -7.9265966, -10.687083, -6.5562043, -5.5841475, -8.358091, -10.057935, -10.1101, -8.4208, -13.871194, -8.991479, -11.232456, -9.726719, -9.692399, -10.347325, -6.7882633, -13.892483, -15.628431, -10.775693, -10.031169, -14.406553, -18.244114, -19.294863, -13.272032, -13.299316, -16.064486, -20.78134, -22.336569
1431785165.024000, /muse/elements/raw_fft1, -7.880482, -2.995566, 0.33607608, 1.334278, -6.2211795, -5.2809887, -6.4887853, -4.553364, -5.6184387, -9.016887, -11.28487, -7.613536, -7.60793, -15.830631, -16.217468, -11.931534, -13.398834, -11.967045, -13.380567, -9.971394, -7.3909903, -6.922426, -11.740935, -19.134531, -18.05605, -18.48872, -19.23566, -16.9346, -18.457338, -13.706289, -13.461744, -18.962112, -18.617634, -14.97974, -15.330682, -17.581734, -18.32876, -14.78983, -18.066824, -19.95919, -16.36816, -18.911936, -17.49827, -16.826124, -19.36465, -21.505232, -23.296335, -20.764194, -21.550318, -21.295824, -26.754084, -30.372816, -22.608452, -21.799395, -25.738073, -25.188421, -27.684267, -31.534992, -27.971691, -25.47219, -27.667038, -30.145592, -26.380835, -22.050293, -24.578827, -23.743834, -20.075974, -21.018164, -18.814629, -19.592258, -20.427483, -19.858826, -18.228432, -22.357622, -18.16265, -22.522268, -23.216831, -22.910858, -25.591114, -17.460634, -19.944908, -25.321512, -26.053312, -27.045738, -23.954546, -24.546295, -23.280735, -25.061466, -21.876982, -21.306595, -26.027527, -23.023657, -21.089727, -31.173437, -26.769642, -22.658884, -20.973652, -26.87142, -27.835907, -27.619524, -21.293934, -19.740652, -23.309683, -25.34404, -33.798054, -22.117264, -19.815811, -24.719343, -24.344578, -24.486996, -26.029997, -24.924473, -30.442114, -25.331398, -22.12248, -24.538294, -17.601444, -18.174574, -27.072485, -27.065771, -30.23798, -28.479177, -31.30357, -33.411564, -30.149794, -27.39682, -24.963451, -25.738983, -32.291138
